user_id,pais,moneda,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion,valor,categoria,fecha,tipo_texto,comercio,perfil_financiero,probabilidad_perfil,recomendaciones,gasto_total_mes,ratio_gasto_ingreso
77,AR,ARS,225207,34,Alta,CURSO DE UNIVERSIDAD DE SAN ANDRES,280001,educacion,2026-04-20,natural,Universidad de San Andres,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3702129,16.439
98,AR,ARS,104448,35,Baja,TAXIAUTOPISTASDELSOLAUSOL 7706,6526,transporte,2026-04-29,natural,Autopistas del Sol AUSOL,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2674562,25.607
28,AR,ARS,259187,14,Alta,puma energy suc CORDOBA,49446,transporte,2026-09-24,cartola,Puma Energy,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4041804,15.594
30,AR,ARS,271136,36,Baja,pago telecom fibetrel CABA,54909,servicios,2026-05-14,natural,Telecom Fibertel,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5308475,19.579
104,AR,ARS,271497,76,Alta,DEPORTE SHOWCASE CINEMAS,7952,ocio,2026-06-05,natural,Showcase Cinemas,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4072380,15.0
216,CL,CLP,1370041,57,Media,PAGO DE AMAZON PRIME VIDEO,6959,streaming,2026-10-04,natural,Amazon Prime Video,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6446457,4.705
98,AR,ARS,104448,35,Baja,PAGO EN PANI 198,909,alimentacion,2026-04-11,natural,Pani,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2674562,25.607
216,CL,CLP,1370041,57,Media,gas aguas de antofagasta,291527,servicios,2026-02-05,natural,Aguas de Antofagasta,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6446457,4.705
91,AR,ARS,185544,48,Baja,MANTENIMIENTO ARGENPROP STGO,18327,vivienda,2026-11-20,natural,Argenprop,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3300876,17.79
201,CL,CLP,605315,76,Baja,factura essbio,119177,servicios,2026-03-04,natural,Essbio,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6251654,10.328
196,CL,CLP,1960360,54,Media,gas aguas del altiplano 9507,125551,servicios,2026-06-09,natural,Aguas del Altiplano,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",10440366,5.326
129,CL,CLP,1418939,74,Alta,mantenimiento copropietarios edificio el golf STGO 418,97060,vivienda,2026-02-15,natural,Copropietarios Edificio El Golf,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7353228,5.182
175,CL,CLP,1404496,13,Alta,pat isapre cruz blanca,85035,salud,2026-07-11,cartola,Isapre Cruz Blanca,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6576621,4.683
132,CL,CLP,1891226,18,Baja,pagozurichchile,8838,otros,2026-10-02,natural,Zurich Chile,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9141301,4.834
135,CL,CLP,1090885,31,Alta,CLINICA DAVILA POS,207251,salud,2026-02-21,cartola,Clínica Dávila,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7020933,6.436
33,AR,ARS,259467,46,Baja,libreria suc kel compra,46756,educacion,2026-07-22,cartola,Libreria Kel,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4175933,16.094
27,AR,ARS,255682,39,Alta,deportemovistararenaargentina,66243,ocio,2026-10-06,natural,Movistar Arena Argentina,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4202502,16.436
101,AR,ARS,123158,53,Baja,LA TRASTIENDA COMPRA POS,28386,ocio,2026-02-19,cartola,La Trastienda,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2383724,19.355
197,CL,CLP,1338132,36,Baja,PEAJE MELIPILLA POS,1563,transporte,2026-08-16,cartola,Peaje Melipilla,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7863780,5.877
78,AR,ARS,137728,5,Baja,HOSPITAL ITALIANO SOCIO CORDOBA,40178,salud,2026-07-16,cartola,Hospital Italiano,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3088330,22.423
160,CL,CLP,1140031,34,Baja,PAGO CUENTA PAT ENEL DISTRIBUCION,20626,servicios,2026-07-01,cartola,Enel Distribución,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8648061,7.586
160,CL,CLP,1140031,34,Baja,AMAZON*MARKETPLACE CHILE,164064,otros,2026-04-19,cartola,Amazon Chile,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8648061,7.586
36,AR,ARS,135307,77,Alta,cibc mantenimiento servicio CORDOBA,14751,otros,2026-08-14,cartola,Banco ICBC,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3202327,23.667
179,CL,CLP,1343894,42,Alta,block de dibujo,4787,educacion,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
72,AR,ARS,161714,56,Alta,GASTO DE BANCO NACION,7064,otros,2026-07-29,natural,Banco Nacion,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2995054,18.521
55,AR,ARS,80850,38,Alta,GASTO DE SOLO DEPORTES 9622,15286,otros,2026-02-21,natural,Solo Deportes,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",1952029,24.144
198,CL,CLP,1875853,5,Baja,expensasmaderasencofrados,66010,vivienda,2026-12-01,natural,Maderas Encofrados,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9213616,4.912
100,AR,ARS,136032,56,Baja,COMPRA EN DIARCO,34577,alimentacion,2026-04-06,natural,Diarco,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2953000,21.708
209,CL,CLP,1516273,35,Media,uber vespucio norte,238368,transporte,2026-09-28,natural,Vespucio Norte,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8581821,5.66
75,AR,ARS,144986,33,Baja,agua litoral gas,9123,servicios,2026-03-28,natural,Litoral Gas,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2936181,20.251
23,AR,ARS,100916,34,Baja,transacción banco rpovincia,1149,otros,2026-04-21,natural,Banco Provincia,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3004173,29.769
82,AR,ARS,153001,67,Baja,gasto en persicco VALPO 670,10390,alimentacion,2026-08-02,natural,Persicco,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3425531,22.389
1,AR,ARS,247621,19,Baja,gasto de giro cajero banelco,18547,otros,2026-03-16,natural,Giro Cajero Banelco,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4361323,17.613
78,AR,ARS,137728,5,Baja,INSCRIPCIÓN EN LIBRERIA SCHOLASTICA,15456,educacion,2026-12-03,natural,Libreria Scholastica,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3088330,22.423
3,AR,ARS,138513,22,Alta,SANATORIO GUEMES INTERN,32088,salud,2026-09-11,cartola,Sanatorio Guemes,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3054815,22.054
79,AR,ARS,265556,12,Baja,debautsmartfitpos,39290,ocio,2026-09-25,cartola,Smart Fit Argentina,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3739276,14.081
168,CL,CLP,727336,60,Media,colegio saint george arancel pat VALPO,137419,educacion,2026-07-24,cartola,Colegio Saint George,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5804824,7.981
172,CL,CLP,593085,60,Baja,COMPRA WEBPAY EASY,175169,vivienda,2026-04-26,cartola,Easy,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5527263,9.32
167,CL,CLP,1717584,38,Baja,PAT ARANCEL UNIV CATOLICA,491086,educacion,2026-01-20,cartola,Pontificia Universidad Católica,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8538994,4.972
24,AR,ARS,179647,40,Media,CUSPIDE SUC COMPRA,36374,educacion,2026-12-09,cartola,Librerias Cuspide,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3061521,17.042
93,AR,ARS,220584,62,Baja,mp*max hbo argentina BSAS 1147,12165,streaming,2026-09-16,cartola,Max HBO Argentina,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4124700,18.699
59,AR,ARS,178019,25,Alta,CURSODEEDITORIALSANTILLANAARGENTINA CONCEPCION,12963,educacion,2026-10-04,natural,Editorial Santillana Argentina,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3137087,17.622
179,CL,CLP,1343894,42,Alta,compra de bencina,13025,transporte,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
107,AR,ARS,95331,79,Alta,PLANMENSUALDISNEYPLUSARGENTINA,5175,streaming,2026-03-13,natural,Disney Plus Argentina,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2576187,27.024
158,CL,CLP,581211,65,Baja,SERVICIO SERVIPAG CUENTAS,60729,servicios,2026-04-14,natural,Servipag Cuentas,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5655094,9.73
119,AR,ARS,162934,38,Baja,BBVA COMISION MANT CTA 6539,8605,otros,2026-04-13,cartola,Banco BBVA,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3466178,21.274
192,CL,CLP,917605,23,Baja,bencina copec 8548,58731,transporte,2026-06-07,cartola,Copec,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7464157,8.134
93,AR,ARS,220584,62,Baja,PAGO FERRETERIA EL PROGRESO,60821,vivienda,2026-06-10,natural,Ferreteria El Progreso,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4124700,18.699
165,CL,CLP,1624525,47,Baja,PAGO KASTOR GASTO COMUN 9588,130980,vivienda,2026-12-08,cartola,Kastor Gastos Comunes,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8801621,5.418
195,CL,CLP,1369145,78,Baja,carga combustible pullman bus 8573,9547,transporte,2026-07-24,natural,Pullman Bus,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9585298,7.001
1,AR,ARS,247621,19,Baja,compra de megatone,42274,otros,2026-08-09,natural,Megatone,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4361323,17.613
139,CL,CLP,693563,59,Media,COMPRAREDCOMPRAAHUMADA 9702,37821,salud,2026-07-10,cartola,Farmacias Ahumada,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6584826,9.494
88,AR,ARS,191038,57,Media,las cuartetas compra ROSARIO 4857,33393,alimentacion,2026-08-13,cartola,Las Cuartetas,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4001472,20.946
57,AR,ARS,107894,43,Alta,AGUA PROVINCIA NET,27913,servicios,2026-04-01,natural,Provincia NET,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2338611,21.675
230,CL,CLP,1326320,80,Alta,video VALPO amazon renovación prime,6323,streaming,2026-06-04,natural,Amazon Prime Video,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8890642,6.703
6,AR,ARS,87811,16,Baja,litoralgasdebitopos,25192,servicios,2026-12-18,cartola,Litoral Gas,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2744833,31.258
13,AR,ARS,152842,24,Baja,girorapipagorecauda,24534,servicios,2026-09-04,cartola,Rapipago,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3420143,22.377
